0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Class
-0.0125930673819,0.00220655864244,0.00656210518132,-0.0188866351571,-0.0191516708956,-0.00660945138292,-0.0273036281952,0.000487967431356,-0.00945691522157,-0.0133381430313,-0.0166544797983,0.00721533269166,-0.0172655582937,-0.00614458587983,-0.00225011342035,0.0590273350526,0.0065923252791,-0.00810385906481,0.00750239474514,-0.00167691245316,-0.000146963110549,-0.0170687405539,-0.00840151536032,0.0132463725902,0.000182821992709,0.0151747771374,3
-0.0103855398419,-0.00901812190235,0.00314824433112,0.00665737198568,-0.00331776055098,-0.000692089871255,-0.0209649310808,-0.00463891821549,-0.00187930738561,-0.00863406848715,0.00669243822974,0.0195732540768,-0.040146912091,0.0118928444177,-0.0117298378575,0.0129665811384,-0.00522737696611,-0.00453501189579,0.00156284824318,0.00192074685674,0.0129605014122,-0.0104640687958,0.00838418279648,0.00874199174774,0.000907966619354,0.0278705054457,3
-0.010675871683,0.00890095109187,0.00017636284841,0.0180521681817,0.00673431742356,-0.00475129890263,-0.0154092595058,0.00897677354812,0.0166657773723,-0.00366414857538,0.0078497061489,-0.000456883157132,-0.026442588604,-0.00242483766818,0.00446738227394,-0.0135880825285,0.00296872766236,0.00112113395565,-0.000908179053729,0.00297647212189,0.00411621481623,0.000227145782483,0.00803410796335,0.00852004541627,0.00454611849269,0.0147286911331,3
-0.0123422878777,-0.00920638482401,0.00389228324061,-0.0058096604144,0.000468554005409,-0.000210379755128,-0.0096604707313,0.010952526834,-0.00751565144438,-0.0157209664777,0.00203199842215,-0.00781061418512,-0.000616007150139,-0.00771344781539,-0.000776907570251,-0.00149107540318,-0.00740584006409,0.0109337368982,-0.00454445573621,0.00423852348267,0.00670676020595,0.000200582256901,-0.000143582980799,0.00849323744378,0.00433017390531,-0.00681703979107,3
-0.0085822194386,-0.00652855343699,0.00741784051728,-0.0417623295085,0.00723090805486,-0.00983049926993,-0.0107518781078,-0.0133074444739,-0.015176145035,-0.0120909549917,0.000330129805683,-0.00612888250415,0.000124402547021,-0.0229763650677,-0.00100420551925,0.0114137479944,0.00131435823797,0.0109278241471,-0.0106710591294,0.0018403837506,-0.0204939627259,0.0117180188923,0.00894208444851,0.00610099215889,0.0133307584448,-0.00843182452919,3
-0.00879338725346,-0.00308873383219,0.011313318332,-0.0317319062084,0.0259064343322,-0.00066544615096,-0.00782277713118,0.00124594123655,-0.00521836524907,-0.0129890260065,0.0232681947995,0.0252783954391,0.00877672517834,0.00462411615599,0.000367363593584,-0.00421545717948,-0.000611638616703,0.0130489919629,-0.0133528614453,0.00791553134413,-0.0133542982409,-0.00394082772612,-0.0182132206479,0.00682079447695,0.0148790470536,-0.00831568198026,3
-0.00324849895098,-0.010106582936,0.0235136879221,0.0113634357246,0.0340600323901,0.00173680625355,-0.0102709519742,0.0197973515142,-0.00406819167153,-0.0109350747259,-0.0132381039513,0.00614160004091,-0.0110656983183,0.00125738001326,-0.00456976044475,-0.0120760869857,-0.00608199423405,0.00471466109791,0.0222606093763,0.00428316560362,0.00168490870446,-0.00543103073997,0.00590472614025,0.00534403122697,-0.00489889771259,0.00665693974207,3
-0.005077953039,-0.00332612401789,0.00874785719075,0.0276094566457,0.0349362457546,-0.00714872033915,-0.00709070983476,0.0189940281497,0.00378018294062,-0.00458961876068,-0.0173919356249,-0.0134042180164,0.00936786810601,0.00173954285096,-0.0214068662971,0.0101210256349,-1.14609948471e-05,-0.00264780363771,0.0208129515152,0.00304607693906,-0.0110131931732,0.000257368068691,0.00357188221986,-0.00473950314938,0.000334180966711,0.0110389414898,3
-0.00875830678445,-0.0176243531449,0.00667488943241,0.0074236869779,0.0279929356171,-0.0110314508789,-0.00677618231949,-0.0109511717255,-0.00354596528066,-0.027162881335,-0.00322731614807,0.00703511911743,0.000800272523865,-0.000758481619431,-0.00364392666031,0.00815720067775,-0.00470930361304,0.00574158781756,0.0137369521809,-0.000561324700863,-0.000667088030793,-0.00105206487821,0.00206592853997,0.00730990200754,0.00656206541579,-0.00844496140227,4
-0.00559144754488,0.00137731805099,0.00248867542998,0.0213027492687,0.00139398724184,-0.0025065118469,-0.00642345349196,0.0111236206686,-0.0218049946447,-0.026966639913,0.00780818209704,0.0137562760854,0.00159605441803,0.00952171232965,-0.009092690616,-0.0103404774259,-0.00100088390897,0.00911913107092,0.0119567084896,0.00405082002819,-0.0127035892798,-0.00804785996933,-0.00739316519054,0.0242804886376,0.00760004020417,-0.0124851829134,4
-0.00235839347898,0.00458426503451,0.000888036132158,0.0220238453436,-0.0112847923434,0.00308410592589,-0.00865305427863,0.0031409370935,0.0103847786401,-0.0212577695968,-0.0120772239419,0.0136784768628,-0.000456371861414,-0.0111313329739,0.00270086635687,0.00477645940089,-0.00466181621952,0.00570923196708,0.0141291366772,0.0048775948502,-0.0197789396997,0.000135111834277,0.00420709635842,0.0309342338197,0.00644765955552,-0.0111054275776,4
0.00202816437685,-0.000693457506667,-0.00891172884676,0.00195280546723,-0.015580619109,0.0113330663779,-0.00256388580905,-0.00798093099713,0.0130076721028,-0.0085891512564,0.000906107517384,-0.0131509754212,-0.0129860687173,0.00875253930113,-0.000617139817198,0.0047016560955,-0.00702216506853,-0.00147644549973,0.00189698618216,0.0100552884528,0.00219960479744,-0.000862755457458,0.00543038549203,0.0144788596074,-0.0148535563089,-0.0106311707461,4
-0.00131027835991,-0.00569096099846,-0.0160930498699,0.00647569368544,-0.00520040689402,-0.0101647346733,2.67173456022e-06,-0.019772150787,-0.00742066373856,-0.012190073534,0.0115219345569,-0.00869395369982,-0.00111455876973,0.022657684463,0.00211036889845,0.0117385971574,0.000384618840353,0.00264632045442,0.00823743338506,0.00541164982761,0.00858236665869,0.00903560524037,0.00204816996872,0.00239498247696,-0.00320594851991,-0.00492596284389,4
0.00101292520361,-0.00015767786801,-0.0173800644074,0.000517474108318,0.000478534731921,-0.00234314183813,0.00276370795466,-0.00226164422671,0.0110773889849,-0.016238252304,0.00168570407802,-0.0194824313795,0.00599055334914,-0.00918426604902,0.0345328027239,0.0128716164927,-0.00332544255384,-0.00225247396789,0.0102747145785,0.00598345366087,-0.0051040844101,0.00254531795824,-0.00321304217053,0.0106813526927,-0.00634342954601,-0.022144642038,4
0.00232381973686,0.021486051752,-0.00226486892207,0.0181096552459,0.00442221195966,-0.00257456135491,0.004362292864,-0.00886804018179,-0.013129845544,-0.0023763755358,0.0105670931063,0.00770175550453,-0.00238128506071,0.0065571069069,-0.00613849097751,-0.000622164784941,0.00630059749696,-0.00107540617957,0.0106672482468,0.0127710968747,0.00661809097475,0.00155006495408,-0.0103668594173,0.03526852194,-0.00264750175771,-0.026983643125,4
0.00546079568304,-0.0105711317613,-0.00615396229204,0.0154467328484,0.0030932814655,0.0028615699503,0.00242388460363,-0.0215895652465,-0.00436718653445,0.0144051178475,-0.0129199832465,-0.00394347476051,-0.00539617651969,-0.00402984300832,0.00301813799925,0.00451461922187,-0.0128246709883,-0.0169310373666,0.0100390391436,0.0130240752623,-0.00226944884857,0.0102730276664,0.0139256880036,0.0351592818629,-0.0141569475536,-0.0350100402051,4
0.00273323542904,0.00857778960357,-0.00613404232312,0.0230795138297,0.0144975120593,-0.00802614522906,-0.000955415599247,-0.0253963229189,0.0273458970103,0.00727677254273,0.00400862668815,-0.026544567191,0.0022231713359,-0.00902448286002,-0.00353077451021,-0.0114418682454,0.00588865904826,-0.0352981900233,0.00714080596515,0.00612911728478,-0.00640604125733,0.00812916606348,-0.00681840509334,0.00195121480093,-0.0134595000925,-0.0261874715146,4
-0.00729361364379,-0.00243752162579,-0.00386984449143,0.0273056735208,0.00114963297187,-0.00902920556442,0.000676386996305,-0.00782714385429,0.0132662648174,0.00186707778999,0.0268663093163,-0.00331190721556,0.0187181109769,0.000550112701912,-0.00465530596105,-0.0210399393327,-0.00993132932185,-0.021622649995,0.00328625412932,0.00233227722697,0.0252139249781,-0.0137964896952,-0.0137776153316,-0.0199031356739,0.000190206390541,-0.022855405533,4
-0.0103450529492,0.00298476754988,0.0150760230889,0.0100882468704,0.00395543277941,-0.00577130118594,-0.0134257912567,-0.0157065508065,0.028304609231,-0.00815000714231,0.0319285111274,0.0140812230073,0.0179510570687,0.00563430717675,-0.00870482396531,0.00301122353813,0.000177132809174,-0.00815055255753,0.00793257267146,0.000610234289382,0.014417461436,-0.00251357848529,-0.00952097027059,0.00120573687194,-0.00389324706137,-0.00426961824041,3
-0.0183574774524,0.00623947898136,0.00171955867788,0.0045296193541,0.0137329310431,-0.00627030566373,-0.0166785684747,0.00376130683138,-7.30495303311e-06,0.00235722313945,-0.0137085168932,0.00262331285141,-0.005775938218,0.00257657223655,-0.0122149273406,-0.00626834088876,-0.00647697031648,0.00670388147407,0.00898206991743,-0.00072308680736,-0.0204168623632,-0.00990224868998,0.00824886780557,-0.00412422044267,0.00566613945817,-0.00322499755368,3
-0.020360907044,-0.0281499478324,0.00439627830548,0.0136909158298,-0.0296275685095,0.00800880382653,-0.0154523200453,-0.0178759191306,-0.0242700644031,-0.0159745692204,-0.00810518142376,-0.0041585916435,0.0120071234498,-0.00889139184105,-0.0115169274321,0.0169139215665,-0.00635916771228,0.0003426445851,-0.0028577035656,-0.00297137781155,0.0218744353709,0.0151003556077,0.00620428072973,-0.0229497366999,-0.0143879653485,0.00894533723584,3
-0.0131770164897,-0.00225169850187,0.00476702611328,-0.00648464777543,-0.0372103757683,-0.0335565639497,-0.0204150514664,-0.0344645493013,-0.00173296921832,-0.00200623116969,-0.00940470181986,0.0179103273444,-0.00344549161577,0.00631019768796,-0.00183840292153,0.00237021218753,0.00397518557354,0.000756376793202,-5.12052592834e-05,-0.00606396667419,-0.0248750276737,-0.00940913522234,-0.000232802812919,0.0031722334289,0.0170201033909,0.00744263821612,3
-0.0139732148996,0.0111660015828,-0.00418456434795,-0.0287864746206,-0.00578858132407,-0.00403740363736,-0.019585127371,-0.0143013399225,0.00336409447759,0.00197172921936,0.00661905498062,0.0183038801095,-0.00467191805477,0.00639094074362,-0.00265045648,-0.0261860475286,0.00971806307448,0.0070177738785,-0.00748642135467,0.00523038530251,0.00353785064206,-0.000134143906826,-0.00689155641172,0.0265206681254,0.00793979494842,-0.00270400640302,3
-0.030873131297,-0.00145817399593,0.0038594874605,0.0129903263723,0.0582318286649,-5.34724878436e-06,-0.0198021435663,0.024163354225,0.00534621068695,0.00122697530279,0.0110415349619,0.0425915108916,-0.00511727218137,-0.0106288828005,0.00792931242255,-0.0157480414995,-0.00860743249768,-0.000429437861773,-0.00313270561827,-0.00182095635108,0.00548043856629,-0.00726908731552,-0.00328193349867,0.000327964292187,-0.00252242432507,-0.01371482556,3
-0.0185339109686,0.00211536885252,0.0138870575485,0.0408180119069,-0.0177863925866,0.00567870902553,-0.0244905563948,2.47804130056e-05,0.00523168790191,-0.0076278468467,0.00642795230623,0.0256555384322,-0.0111041556635,-0.0143016320368,-0.000692561959172,0.00262928173187,-0.00279485799215,-0.00183964555438,0.000576644672728,-0.000362177439124,0.0217861364366,0.00421154949262,0.00491639257867,0.0075115654451,-0.0133107557031,0.0150115405267,3
-0.0226499115584,0.00171065027644,0.0330360979231,-0.0142820995218,0.00976692419321,-0.0143664796877,-0.0129815130724,0.0017757765999,-0.00868791285123,0.00322433409891,0.00530112291485,0.0146731548787,-0.00478461413724,-0.00145090579278,-0.00443804930517,0.00303738070734,0.00607224794638,-0.00291856221894,0.0123265185797,-0.00224866242256,-0.000336512829333,0.0217132124714,0.00895320354217,0.011124964753,-0.0036804217608,-0.0313045740768,3
-0.019773172256,0.00306065779189,0.0240765605677,0.00683314021157,-0.00398780754808,-0.0111332507955,-0.014902974766,-0.0134833071473,-0.0085639879602,0.00739040732836,-0.0284291297338,0.00568388096324,0.00363391546789,-0.000321202378816,-0.017529831758,0.0123859226457,0.000342939234066,0.00566194976037,0.0217087072028,0.00413511622063,0.00093467069009,-0.00506586447384,-0.0114829233841,-0.00218360761879,0.00714186326971,-0.0190452544218,3
-0.0241384804259,-0.00790805011285,0.00950312565547,0.0168148115027,0.0117670012543,0.000534212097868,-0.0162766947708,-0.00714981443129,0.0351278307077,0.00821286513428,0.00264417788435,0.0234744458111,-0.000409204106757,0.000627927448606,-0.0269571748379,0.00662173680836,-0.00338445858866,0.00595911299283,0.012357917539,0.00183518938746,0.000622854309012,-0.00251963406227,0.00403166932365,-0.0181242647296,0.00126583288062,-0.0134022042355,3
-0.0260947168254,-0.00221120672692,0.000557027757678,0.000366086722994,0.00349944240143,0.000563931881067,-0.0174508307212,0.00221942010176,0.0196869289713,-0.00765310293069,-0.00333623353721,0.0293642557563,0.000475436369598,0.00410366488623,-0.00539738656775,0.00254782441709,0.00367938677023,0.00793989773801,0.00575836876161,-0.00143706547491,-0.00350004512907,0.00462474164452,-0.000913807337444,-0.0158429541651,0.00194895254338,-0.0221110907664,3
-0.0175708904412,0.00166696183181,-0.00321417275187,0.0218079207143,0.0118557292867,0.00276405350234,-0.0215178708175,0.000852609978483,-0.0204363788352,-0.00293524379095,-0.0394222235365,0.00640040427564,0.000713381695506,-0.00419760165725,0.00421015601502,-0.00293317577475,0.00220612440243,-0.000330760928125,0.00754888623756,0.00418058483051,-0.00376393139652,-0.00367554397818,-0.00600431127655,0.0250916765368,0.00172692481358,0.00937902864717,3
-0.0198356513645,-0.0143331818438,2.09493273684e-05,-0.00160203008595,0.0343324635347,-0.00293222021268,-0.0181506008177,-0.00532346268537,-0.00647587656381,0.00648072930094,0.0115817603965,-0.00141427324711,0.00584215739959,-0.0167058309671,-0.00407285219297,0.0105554849263,-0.0200644597758,0.00427446217367,-0.00230722730318,0.00354416573878,-0.011986841043,-0.0182067353479,0.000487321338989,0.0202647178885,0.00803846309756,-0.0116202046463,3
-0.0149739116709,-0.0249298341048,0.00877363393683,-0.00505135401964,-0.011286733437,-0.0061025322399,-0.0178560518088,-0.0105639908584,-0.0032339887114,-9.01087317032e-05,-0.0114961289148,0.00487028208786,-0.00885443799522,-0.0092487768832,-0.00725234244834,0.00660126057668,-0.017167679763,-0.00159443092855,-0.00251642957819,0.00210547244004,-0.00382942001302,-0.0194215510977,0.000439789376039,0.00773873174619,0.00330692786009,0.0205407338104,3
-0.0109289496226,0.00849725930726,-0.000413934938965,-0.00543860498709,-0.0195406541389,-0.0159031682375,-0.0158060359179,-0.000848668498821,-0.0119817094518,-0.00405105863453,-0.00976530854627,-0.00510083670684,-0.000543573679005,0.0192835517248,-0.0101962039656,-0.00659048619196,0.00710592645256,0.0154421997118,-0.00625094918639,0.00443219183739,0.000421118589305,-0.000132745723372,-0.00260668889091,0.0217809397648,0.0219323900914,0.0160591951436,3
-0.0179888371745,-0.00320479619387,0.00121389735853,-0.0155632076713,0.0112562138781,0.00509739588637,-0.00695286938035,-0.000577263984923,-0.0068604835301,0.00414400776151,-0.0115502486583,-0.00954355747194,-0.0133744359821,0.00972360787362,0.0195526227337,-0.00844126437239,-0.00448182877092,0.000383386982934,0.00956424385529,0.00716000100811,0.00647326524107,-0.0140400811529,-0.0157625579414,-0.00330585785885,-0.00279871571034,0.010325817436,3
-0.0158075421503,-0.00880311122826,0.0030440740158,0.00361025256125,0.00733344733236,-0.00634038842753,-0.0122160425946,-0.0256941264108,8.64999537447e-05,0.00696632884174,-0.00487670142038,0.00373271258571,-0.00616242013229,-0.00612503213252,0.00321520032249,0.00598829441769,-0.000387297602158,0.00644485337274,0.0160677961841,0.00289385176757,0.00175607720081,0.00492722025758,0.0139676483507,-0.00237338434968,0.00652259712,0.00209447569817,3
-0.0165247666281,0.00335967919643,-0.0109479702902,0.0244641350646,-0.00897543179458,0.000449073534417,-0.012142752767,-0.00750491865277,-0.00241805540971,0.0107045054649,-0.00805378616385,0.0176371963595,0.00785014709887,0.0220828469583,-0.0260589208854,-0.0116813261642,0.00791992180358,0.00126976012801,0.00791143266357,0.00714668998647,-0.0092682948834,0.0130030067176,0.00369739037929,0.0144522314026,0.00524445016278,-0.00712935342086,3
-0.0232347602984,-0.00944765451637,-0.0112033935697,-0.00416488382704,0.00451492227481,0.0126474792408,-0.0143934666575,0.00249022255074,0.0168952521288,0.00746358452409,-0.00400944037172,0.0286129308766,0.000546960687127,-0.00116643709468,0.0158700802305,-0.00604917062189,-0.00889824324081,0.00629206275408,-0.00969099778717,0.00633418985524,-0.00114070283138,0.00441478494372,0.00627195089383,0.0200370611854,-0.00679380376889,-0.0341090241651,3
-0.0117157508251,-0.00876424327077,-0.000347027585391,0.0037003761781,0.0097416697844,0.00241155364934,-0.0183866475728,-0.00499172064672,-0.000295910970962,-0.0126158044543,-0.00708851188417,-0.00863686691125,0.00531531058326,0.0166914766563,-0.000661772260303,0.00544836521514,-0.0112782344781,-0.00344918336838,0.00740594985771,0.00269399602961,0.00551543426714,-0.00448154337601,-0.00269233766273,0.0226471146146,-0.0106263633121,-0.0154678812796,3
-0.0151138071042,-0.00110486904183,-0.00643520102685,0.00954667697413,-0.0322036226324,-0.00729207082681,-0.0151637943836,-0.00245507337114,-0.0105583370332,-0.0069583888704,-0.0341554947243,0.0111449092513,0.00352724269522,0.00848032479579,-0.00353274433817,-0.00583218906427,0.000438967428306,0.0082857801558,0.0101357742828,0.00326331615345,0.00825976114699,-0.00620185523543,-0.0122747629341,0.00302229247048,0.00844738444451,0.00682162852063,3
-0.0133025739903,0.000796060159558,-0.0120133945582,0.00501597053834,-0.0114243515384,-0.00152917903831,-0.0157989800096,-0.012130050132,-0.0221190460159,0.00441659687061,0.00688580195676,0.0146792596569,0.00966409821395,0.000924656312839,-0.00201183154263,0.0136539745053,-0.00221633120815,0.00959453253352,0.00496780937163,0.0040236149857,-0.00687079438465,6.63130603234e-05,0.00975253300046,0.0207930593471,0.00496608805549,0.00291945065735,3
-0.0155387468285,0.000878208145833,-0.0122081739041,0.00211534625452,0.00609334607281,0.00770350602096,-0.0128196563456,-5.93986421923e-05,0.0315419553756,0.011846075703,0.00305710583398,-0.00811558060083,-0.0115800295552,-0.000468337120921,0.00381075204964,-0.00280714099418,0.00548706081017,0.00719080165239,0.000544067985406,0.00817690842761,-0.00386017156455,0.0110973517235,0.00659183557261,0.00598077734438,-0.00554929234059,-0.015079742574,3
-0.00913474154218,0.0130830676049,-0.0109417225455,-0.00865949577759,-0.0257303939548,-0.00818476397067,-0.0101224287192,-0.00626781577403,-0.0196448473124,0.00577045077501,-0.0310938078357,-0.00373979492021,-0.00846919830161,-0.00941596071571,0.000536425615753,0.00360475403822,0.0060497196836,-0.000626737502807,0.00174072683409,0.00393549569653,-0.00572088296236,0.0077569346539,0.00545203112193,0.00659154958807,0.00438244705993,0.00461110548659,3
-0.0134672738106,0.00854694504604,-0.0227892133525,-0.00416798955851,0.00405419334639,0.00504859645092,-0.00513897837024,-0.00911669419294,0.0202011297046,0.0174824327755,0.00665467361378,0.018362454049,0.00982925772185,0.00463980483364,-0.0229151107975,0.0121564169867,0.00684853751112,-0.00659407183319,-0.0136854183967,0.0069091276153,0.00751096562069,0.0136145930798,0.00534858452059,0.00418465848724,-0.00776514668482,0.0111405507311,3
-0.0096804692285,0.00785624674457,-0.0530557141989,0.00390324316809,-0.00992855774475,-0.0140906157663,-0.0081027587355,0.000284799360506,0.0211953818086,-0.00212969260148,-0.00394949008475,-0.00508194565674,-0.00509683844605,0.034521552676,-0.0136519718394,0.0263591974645,-0.0120490144772,0.0179287359462,-0.0350867356793,0.000180062613592,-0.0126236126453,0.009621313586,-0.00276003797182,0.00926012338565,0.0353465285482,-0.00170825870586,5
-0.0106697722494,0.00357362306916,-0.0452297638757,0.00263397446722,-0.0271506035103,0.0230009004595,-0.00892908999782,0.0155976285549,-0.0225034669191,-0.00992077320645,0.0304522838554,0.0231314828799,-0.0380247223464,-0.00940561638982,0.000648356762714,-0.00485476432642,0.00312007452503,0.035727329442,-0.0556851611485,0.00871733095986,0.0111559540539,0.0128604924408,-0.0246193605989,0.0242228881738,0.010591260877,-0.00464746526862,5
-0.00325200829864,-0.0152364900386,0.0223844312528,0.0125835562659,0.027302524768,0.00667712055106,-0.00239422223676,-0.042389762496,0.00727006533751,0.00991472584377,-0.013156923496,-0.0349293154742,0.0163545068606,0.0323057226563,0.0360129296953,-0.00733333862685,0.0107392899867,0.0118896148144,-0.0291661919977,0.00584185786341,-0.0283840706054,0.000919719248367,0.00765918630662,0.0113549790607,-0.0187367539375,-0.00186003107868,5
-0.00868670697912,-0.00774767838676,0.0130457291212,0.00120396101052,-0.0119876177956,-0.0100277588184,-0.00132717085511,-0.00669093764165,-0.00402007958319,0.00103509272565,-0.00236045708642,-0.0145106644382,-0.00659749140026,0.066345410444,-0.0237636664827,-0.0278747262663,-0.0067730810258,0.00968127480948,-0.00483611253669,0.00317648575277,-0.0302995883911,-0.0255481496943,-0.0120785330114,-0.000300771524088,0.00317517228625,0.00080602217863,7
-0.0152999496442,0.00633709589223,-0.0242082208465,0.00321059481144,-0.0232638285679,0.00357938934153,0.0087743129566,0.0156520055315,-0.0389631886781,0.00860882738755,-0.000856582909729,0.00916068981312,-0.00812509971523,-0.0028946150019,0.000863183887944,-0.00412475890341,0.00600181548639,0.00899541518026,0.00242257950929,0.0103069509929,0.00206972043414,-0.0113592991285,-0.0175464968861,-0.0052964373605,0.00402503838654,-0.0157747991573,7
-0.00835496171859,0.00786699415318,0.00784592864441,0.00112946077738,0.000481987407371,0.00812427048245,0.0216970889667,0.0150490995244,0.0143260367152,0.022307070293,-0.00669687249212,-0.00502046330868,0.000602996642982,-0.00723924708508,0.0219007569041,0.00527951963216,0.00431653500625,-0.0141542302888,0.00874175534528,0.0138566340377,0.0107776556829,0.00435407327757,-0.00686391407557,0.00482255309719,-0.0162472761246,-0.0113242298336,7
