0,1,2,3,4,Class
-3.78689952595,9.41175717184,-2.24659418557,-0.832222249443,-0.651630482904,1
742.632100973,-74.0013530809,-0.56793583112,-0.66777956311,-1.74796822149,1
2019.85407406,102.077110507,-23.7767751344,0.343737431875,0.060961235156,1
-93.0483412698,3.00856935539,-1.04359853749,-0.960904683221,-1.24482539167,1
-93.0483414877,3.00856759104,-1.04359596921,-0.960866161447,-1.24474385341,1
-232.291322589,0.836007200201,-0.049328977382,-0.642437333928,0.824692901031,1
-176.887261373,-19.58748545,-0.0986281975283,-1.16654357257,-1.89050226586,1
-237.883308976,-2.32394759938,-0.265711698344,-0.64692424483,0.820701167887,1
1024.85393814,226.877457654,-25.4911579446,-0.244385470295,-0.245353259327,1
457.882930505,-85.5930136398,-0.204335901598,-0.531088891835,-0.372270466587,1
-266.333371374,-2.75052282246,-1.10838962987,-1.17753344457,-1.82833287623,1
-104.719488365,-24.5410572452,-0.768435146585,-0.745011968118,-0.0841298017431,1
-20.5573875636,12.193541089,-2.36390390319,-0.863443527785,-0.764572408038,1
-262.216597425,-2.35513383812,-0.405689571085,-1.03246904619,-1.13031936225,1
-81.8694369552,-15.1409876084,-1.09976612186,-1.15005307022,-2.27631691323,1
-33.3581734622,8.43629842031,0.0375607127337,-0.836333906487,-0.613021570777,1
-177.37442257,8.02365066081,0.437505164946,-0.976831812037,-1.01236407162,1
182.603404487,15.6662072639,27.2518386862,-0.5204865938,0.24128676571,1
-218.322871738,-12.7402155041,-0.665027972254,-1.0719650303,-1.42383634573,1
-89.6378670558,53.9330115559,-5.65676274423,-0.988908070645,-1.02296876562,1
-263.845871475,0.0924141475788,1.153403574,-0.623192328869,0.885841492898,1
1951.24319153,-310.225580464,6.43659533506,0.148643859196,-0.78316872584,1
-252.494028866,1.33034280298,1.96516192784,-0.684695589329,0.560888487997,1
-219.14748603,-11.6104472385,-0.943731500323,-0.899888500405,-0.449025680166,1
-203.501484218,3.34659960937,1.9257521247,-0.593532108375,0.87734382128,1
1950.25667017,-310.062158518,6.427406077,0.148135792343,-0.783177863407,1
-203.501484218,3.34659960937,1.9257521247,-0.593532108375,0.87734382128,1
-239.691088689,-0.999411150173,-0.214740195368,-1.0411841243,-1.3773145295,1
-250.692853469,-0.0567617483951,1.20927615709,-0.617276999584,0.690833049112,1
-149.964722325,38.6330315213,-4.52984560798,-0.866689603106,-0.444484877209,1
-228.186804622,-4.98701995589,-0.61660717566,-1.09530135619,-1.46549643658,1
-243.788062226,-1.21004767141,1.1589063607,-0.699551903296,0.463784625516,1
-198.433846815,-8.96776418618,-1.12287175508,-1.22160226948,-2.07732553025,1
-270.439353159,-3.04381175187,-0.661443274969,-1.24800252735,-2.24222054536,1
-22.66836506,-18.7468982536,0.52097592949,-0.766460959282,0.164037301994,1
-262.373633809,-3.2753000472,0.37031527871,-1.29473230085,-2.50640424491,1
-257.433245082,2.08564245536,1.22698211715,-0.688807056462,0.558682270964,1
-39.4627267274,32.6511234431,-2.30042142825,-1.01663361926,-1.39085002743,1
-94.5495863156,24.4209684622,-3.37761939123,-0.833380732683,-0.383739704827,1
12.9344237411,67.2225658765,-7.47529806354,-0.855783588206,-0.811404337947,1
-60.1704526435,-12.6734501422,-1.36822805312,-0.936240659294,-1.10633233642,1
-258.421098523,2.23666005674,1.08043849701,-0.685386987647,0.569766504829,1
-258.421094851,2.23668451126,1.08042055216,-0.686176916914,0.567619892084,1
-220.296186794,-12.4159501456,-0.712435937053,-1.07849957491,-1.42678609278,1
52.6109653046,-23.318907487,-1.47649044962,-0.760866076136,-0.488650648122,1
496.811070037,-3.89277435275,-4.29491006494,-0.894560992818,-2.16756656385,1
149.961582483,-65.7688260959,0.964026963673,-1.07920623714,-2.35320608213,1
-193.99108699,-12.7262271029,-0.752818316019,-1.26341519184,-2.2960896824,1
2742.49379923,-313.065849944,2.45980624445,0.398810333583,-1.50290644684,1
604.398864296,-112.750832168,2.98324296464,-0.693241863429,-1.57500093611,1
-253.500323132,1.30782947907,-0.145600266418,-1.18257188887,-1.33969158665,1
-106.523978415,-4.87402782913,-0.491918891735,-1.02395797553,-1.31488171213,1
458.869440452,-85.7565305758,-0.196142133797,-0.529959097304,-0.369672724746,1
-217.158942918,0.418933589772,0.676378480812,-0.746340067144,0.487587321266,1
-109.483400446,-4.38232529071,-0.502924490543,-1.02119516444,-1.31082216908,1
-178.549731502,6.96881397312,-2.11762634176,-0.849183353067,-0.450214286821,1
-134.33393914,29.0270694786,-3.19588727773,-1.16105784494,-1.98286709257,1
-236.389176889,-5.49034247536,1.19172997998,-1.29770491905,-2.02784536755,1
-80.7418455862,22.0995673099,-3.62538301247,-0.827701213616,-0.436794084435,1
11.9478486232,67.3852870627,-7.49455070625,-0.883256757689,-0.925183835874,1
-31.5311410364,19.5028900824,1.96567208792,-0.745134691655,-0.227997544539,1
-221.124118028,-5.20968435815,-1.34761424623,-1.57250065161,-4.0877282239,1
-212.734999391,-9.61862161763,-0.869221776846,-0.815130465535,-0.0241340235783,1
-190.873968204,-6.18249951442,-1.42352118914,-1.18272764504,-1.70739498316,1
-104.898325573,-1.24568321543,-2.38334851552,-1.25216113308,-2.45908177429,1
-163.086735055,8.54785875907,-1.21637797163,-0.873549760794,-0.59791489764,1
-88.9310237763,9.51247496567,-0.337874481689,-0.82253695927,-0.28248750448,1
-270.77103547,-5.05123065142,-0.964367169206,-1.49386279654,-3.29853107893,1
21.6944721944,10.2420047922,-2.4438470028,-1.2803841775,-3.14007143364,1
-139.254730745,29.9534479004,-1.98807945204,-0.55185376849,0.98874475322,1
45.6760478444,235.606061702,46.0932479076,-1.09669012876,-1.98289031564,1
-93.5602523719,24.2839466243,-3.07373724275,-0.84184373158,-0.484112735378,1
8.98843222712,67.8774212053,-7.49932461792,-0.872822886533,-0.913805926687,1
-177.383339457,-10.3743930102,-0.428780134174,-1.04397409229,-1.32050650237,1
-42.4250444528,33.1156520594,-2.61578291234,-1.01385890629,-1.37133460076,1
65.9885819467,185.660527269,4.17875866737,-0.649279539705,-0.160695343787,1
-186.755782592,-5.77430702184,-0.582654012943,-1.19399156349,-2.06068249746,1
770.944192822,-135.371687231,3.20157159918,-0.60751626991,-1.43552265327,1
-112.939643399,-19.1003880162,-0.76886824195,-0.898060829136,-0.744769791156,1
-277.345047048,-1.90026032431,-0.733303151111,-1.30804082982,-2.52364102301,1
-170.801946716,4.86027499601,0.0642988405323,-1.31302528037,-2.93532321559,1
269.79279651,185.217473905,-19.2822023182,-0.74162328513,-0.952350999687,1
-226.544940233,-7.31832790791,-0.861597953748,-0.828784188006,-0.297341727216,1
-244.123139338,-3.24936342696,0.493356427801,-1.05964931237,-1.2882396314,1
-167.173126715,2.33325465632,1.33234076104,-0.572511626616,0.874659310302,1
-67.4090271928,23.0831403463,-1.97707889502,-0.785649464393,-0.219775700986,1
-128.890535921,-11.3921224387,-1.18294693772,-1.05185620665,-1.465312648,1
-178.21001429,2.94793540826,-0.953543669207,-1.18388877433,-2.09014464753,1
569.122793649,-1.94116576852,-7.10906077067,-0.405450501772,-0.0612261770868,1
-246.759319594,11.3873275092,-0.0531965768344,-0.537423920747,1.88571517302,1
-73.7165472703,100.894592634,-8.5310213729,-1.21368925697,-2.2545718556,1
2740.52283268,-312.719664669,2.65750676691,0.391490098222,-1.5330924751,1
2256.68418552,343.20765092,-50.1196083942,0.207552085793,-1.28501547023,1
2256.68418539,343.20765047,-50.1196089119,0.207575650524,-1.28492689959,1
-185.426425366,-9.9349511832,0.854131226559,-1.11992049629,-1.50774189323,1
-193.01347661,11.4493629299,-1.70461315589,-0.834066951393,-0.33366724862,1
30.7389221778,3.66956049231,-2.18085153829,-0.868692627682,-0.949298154323,1
-59.0389863516,18.498959286,-3.47843047576,-0.762139506099,-0.205349482829,1
-96.7977354259,-19.467414452,2.36992860904,-0.697397983314,0.0634697078851,1
-172.446231579,-5.04475502506,0.0607129444574,-1.15419187662,-1.91307755833,1
-257.947467259,-7.18516935244,-0.952174485709,-1.38787270257,-2.95357664073,1
21.5347368169,76.4531689442,-2.14261262314,-0.785702489318,-0.743943252292,1
-219.284604379,5.97038151111,1.87683501806,-0.615380211,0.969406663244,1
21.5347368169,76.4531689442,-2.14261262314,-0.785702489318,-0.743943252292,1
-219.284604379,5.97038151111,1.87683501806,-0.615380211,0.969406663244,1
21.5347368169,76.4531689442,-2.14261262314,-0.785702489318,-0.743943252292,1
-219.284604379,5.97038151111,1.87683501806,-0.615380211,0.969406663244,1
-118.660512969,-10.7088010369,2.69449740993,-0.741699948115,-0.144041022113,1
-219.284604379,5.97038151111,1.87683501806,-0.615380211,0.969406663244,1
-205.169957289,42.0552364442,-0.823388025603,-1.26215780643,-2.15951473662,1
-251.372982065,-4.22767799066,-1.13567002685,-0.669420682065,0.553314630701,1
-217.504944837,10.4886370742,-1.14813219684,-0.871859234475,-0.574807104893,1
-66.9360465052,38.0761230381,-4.12226564639,-0.773855361709,-0.273876707721,1
-210.104691857,-12.0933054884,-0.878905469545,-0.776043255293,0.0507354440387,1
218.359644791,-50.6532486857,1.39769417172,-0.936145386086,-1.46000299981,1
-140.890227581,-10.3922344376,-0.955163844775,-0.859799810164,-0.544226301986,1
307.735128063,-7.09674149524,-5.13936723628,-0.56909537625,-0.194462980516,1
302.802796762,-6.2770560553,-5.15641387318,-0.57162327566,-0.194855166336,1
66.5009540296,252.045306589,74.7126515361,-1.15379072464,-2.37523604935,1
-72.7310388271,100.721874401,-8.62486870905,-1.20088547569,-2.22086918562,1
307.735128063,-7.09674149524,-5.13936723628,-0.56909537625,-0.194462980516,1
302.802796762,-6.2770560553,-5.15641387318,-0.57162327566,-0.194855166336,1
2189.74188659,184.69420869,-35.4144482208,0.203983081588,-1.11845950179,1
705.11132701,-19.2567990435,-4.49362433908,-0.196535428546,0.667204070472,1
-5.76595122001,-2.52844756311,-2.84454866419,-0.571171118439,0.539106118903,1
376.65151372,-13.197818628,-2.04314672367,-0.883661940864,-1.58740974434,1
-117.5578919,20.1933838007,-2.46857335118,-1.26995236363,-2.43652486168,1
-114.848049373,0.146150902484,5.90363183901,-1.22873177416,-2.47935303032,1
-173.440240579,-11.0571459734,-0.725910413274,-1.2679785676,-2.31649712159,1
210.980574344,252.967254048,2.42549664322,-1.40293989107,-4.17416612894,1
5.90671116938,25.0362976447,-2.96651837246,-0.982839189924,-1.51144976521,1
-192.345839446,-8.91607727509,-0.595999935524,-1.19100757252,-2.1773020685,1
-142.859503305,-10.0300489809,-0.580491197559,-0.934695696767,-0.927065739718,1
-112.451454879,-10.0731753608,-1.33772317629,-0.83293564147,-0.367045289208,1
-208.943304566,7.14643401448,0.164709353286,-0.609066108709,0.833812934906,1
437.180534387,-94.2354590931,1.16874880072,-0.406713195251,0.263622896426,1
437.180534387,-94.2354590931,1.16874880072,-0.406713195251,0.263622896426,1
15.3344349976,-33.9969994732,3.12650198138,-0.830146559039,-0.842270308421,1
-276.854913695,-5.06237198574,-1.00456527756,-0.741324596514,1.55058829762,1
-218.159963052,-5.65923965305,-0.845462946448,-0.924656073076,-0.480578536084,1
15.3344349976,-33.9969994732,3.12650198138,-0.830146559039,-0.842270308421,1
-248.736738785,11.6679990914,-0.591748917395,-0.822123471469,-0.183662569498,1
2189.74188659,184.69420869,-35.4144482208,0.203983081588,-1.11845950179,1
-248.736738785,11.6679990914,-0.591748917395,-0.822123471469,-0.183662569498,1
-274.880692162,-5.38086434469,-0.927998674094,-1.3331372458,-2.45827325147,1
-207.627017266,8.97225563041,0.267108905919,-0.607986779345,0.834658637386,1
15.3344349976,-33.9969994732,3.12650198138,-0.830146559039,-0.842270308421,1
721.068077909,-39.1218090647,-3.45040926149,-0.237249913122,0.394584530044,1
-160.956179835,9.14619270186,-1.91625039963,-0.763703025159,0.0878157235563,1
-155.853825113,-8.94821624423,-1.29934542822,-1.07597040536,-1.363477592,1
-172.462346667,-5.19696358436,-1.63714019582,-1.06910548806,-1.50999265036,1
-77.6609682858,101.563981291,-8.39194023876,-1.21385769115,-2.26667732781,1
-254.988754437,-7.68511727474,-1.02385890214,-1.25672602295,-2.16335230111,1
-167.028911722,-9.07618219597,-0.760373968272,-0.796550778431,-0.185820189869,1
-84.6623642074,-19.7434405103,-0.834181910074,-0.849141055856,-0.651286716016,1
-248.734785551,-0.527653477305,-0.411794740847,-1.32670076353,-2.98290868735,1
29.9119191051,134.0757575,31.2221189432,-0.891168148442,-1.05820361438,1
-165.047216051,21.2042195452,0.0641107003761,-0.870159228592,-0.561246428841,1
-73.1889189459,67.5544763708,-4.80931772122,-0.787743174998,0.000524176270135,1
327.017548155,-6.82316844448,-0.374733614721,-0.398404411772,0.690789454241,1
361.533841882,-12.6510857935,-1.26940358653,-0.378884444166,0.832372478553,1
-185.426426223,-9.93495465711,0.854137994652,-1.11987153681,-1.50769244253,1
149.295366945,-39.2823621595,-0.000660909715511,-0.944472239622,-1.80699358378,1
-168.495664763,-11.7620651383,0.593831936586,-0.784630100983,-0.0947773110107,1
-185.426426223,-9.93495465711,0.854137994652,-1.11987153681,-1.50769244253,1
-174.91287071,-1.5876708228,-0.0347616100435,-1.50322413341,-3.3007669575,1
-175.898953199,10.7924859337,0.0289864158541,-0.605085786899,0.901313804913,1
-21.5434844299,12.3608392608,-2.32850857172,-0.826895734019,-0.564472036279,1
664.841353043,-29.7604786476,-3.4554080045,-0.225824694241,0.610997351452,1
-112.873885683,-0.170878938746,6.03124451093,-1.21878652282,-2.41022472551,1
281.973387158,-27.7715856842,0.148679683794,-0.603885885027,-0.280483315053,1
286.088826879,-51.8102855115,0.770282226309,-0.693213113969,-0.656416668179,1
-115.241336596,-14.6474896761,-0.794456876863,-0.973432130984,-1.17489127967,1
-157.164783124,-10.7196075577,-0.773261064825,-0.841438547543,-0.439970648561,1
-237.231670322,1.57848691986,-0.951966033849,-1.13008022813,-1.4578240226,1
-201.227205063,-1.36590120132,-0.98551973966,-1.16649518833,-2.02975013561,1
-276.853657823,-5.0596723302,-0.996935938172,-0.716485355194,0.572090912549,1
-133.494429131,-2.48944003634,-1.25851820603,-1.22295400105,-2.25648715785,1
53.3818397307,60.5229622754,-7.09277396946,-0.90016892317,-1.13672506406,1
-201.227205011,-1.36590088045,-0.985519214098,-1.16651449204,-2.02982349764,1
445.701529339,176.228624946,-19.902243021,-0.679720087383,-1.11951258785,1
251.872026762,-32.0617174035,-1.40942969215,-0.816657711566,-1.29388187208,1
-93.9107846814,70.9403636991,-5.51642295425,-0.80011097081,-0.0013396045543,1
-132.508167376,-2.65517567625,-1.27726764001,-1.2755571497,-2.53429508293,1
-219.805476399,-9.46752764701,-0.955123504403,-0.899416032002,-0.692618085669,1
-280.965226947,-5.39912827688,-1.03486310514,-0.654165352651,0.786466942659,1
13.1639571256,-41.0725204485,-0.297327272952,-0.676202633463,-0.0183398920823,1
-213.030847367,43.6565604492,2.37951217925,-1.59018907519,-3.64840146201,1
-37.3557828722,39.1332148061,-5.53150862813,-1.53072767107,-4.09676635203,1
-185.778284993,24.5040036654,-1.60952788941,-0.917771912906,-0.723784356826,1
-236.901266978,-8.63602335223,-0.758306387757,-1.18542624851,-1.5316227347,1
-119.194955459,10.352740162,-1.7764090727,-1.56919471351,-3.91456109205,1
-186.431679399,-9.9439154557,-1.07003845934,-0.906745287798,-0.432231313199,1
699.364401647,-35.5287513853,-3.67703180503,-0.234959035201,0.471103252581,1
286.088826879,-51.8102855115,0.770282226309,-0.693213113969,-0.656416668179,1
-224.073543222,-4.62694119756,-0.314309694138,-0.875139048683,-0.36937344463,1
-98.3156517796,32.3157405606,-1.82117814896,-1.19905482293,-2.33292627882,1
286.08882756,-51.8102813402,0.770289058615,-0.693464062303,-0.657370374609,1
-99.3008898927,32.4911601478,-1.69586128756,-1.19547735228,-2.31552125417,1
-195.467148676,-3.28653534139,-0.363723533327,-0.808854905626,-0.194584869991,1
-55.9591720472,97.9529189283,-8.36486671796,-1.1831909472,-2.17135429615,1
-23.6935462196,29.8959756963,-3.71904105113,-0.956189575082,-1.25028855303,1
-22.7063340093,29.7390395837,-3.63727577417,-0.959523548876,-1.26884128855,1
-138.264010455,17.6170697046,-1.55617960495,-1.05121803228,-1.25852305041,1
74.9879612164,-35.0169596513,0.393432490791,-0.763478533286,-0.542408020194,1
-149.764476527,-8.87977349675,-0.574098635557,-0.938394467647,-0.927887522952,1
-166.041704496,-9.2321487699,-0.668077906595,-0.840069226432,-0.423102131674,1
-118.209023025,10.1846899062,-1.81335228824,-1.5139226099,-3.69499918807,1
-205.99036836,-5.61655785088,-0.485362640958,-1.00121921934,-1.06368278507,1
1592.15726576,738.371748663,0.594803083599,-0.210252276228,-1.73448001584,1
251.871850168,-32.0634472483,-1.43017381429,-0.826195755237,-1.31639269703,1
-226.032427074,-4.16702916115,1.14717989282,-0.97301857079,-1.05844003487,1
-21.4361375097,178.201843632,8.31428529719,-0.93307670508,-1.19230996613,1
-99.3008879774,32.4911771536,-1.69590931458,-1.19954607735,-2.33334482664,1
