0,1,2,3,4,Class
74.0012211283,1.97837942972,0.0,-0.786436543491,-342.00159185,1
123.652400779,-0.0983045679363,0.565251265634,-0.626691620594,-1265.09377284,1
595.386530935,-0.774148472499,0.335464338083,-0.172032993889,-2775.7892206,1
48.9839373956,-0.774148472499,0.168346572591,0.774148472499,-235.464016349,1
48.9863950098,-0.774148472499,0.165888958393,0.774148472499,-235.464016349,1
18.4321064881,-2.27329313353,0.274023983122,2.27329313353,-66.355583357,1
4.71370403255,-3.14574617396,0.066355583357,-1.57287308698,-138.412831654,1
13.5168780912,-2.3101573465,0.253134262436,2.3101573465,-60.211547861,1
542.62769813,-1.68346572591,0.360040480067,-0.946181466387,-1546.31856557,1
52.4651479076,0.528387052658,0.0368642129761,-0.319489845793,-920.659142937,1
6.80513371539,1.17965481524,0.0,1.17965481524,-26.9846038985,1
12.7021789845,-0.307201774801,0.054067512365,0.159744922897,-226.913976553,1
73.9913906715,2.13812435261,0.0688131975554,-0.847876898451,-321.578817862,1
8.60164969443,-1.10592638928,0.0,1.10592638928,-32.9320302587,1
29.0526862465,-0.872453040435,0.125338324119,0.0,-253.662649489,1
66.3654138138,-2.60507105031,0.0774148472499,0.516098981666,-307.017453736,1
37.5670906369,-1.15507867325,0.0,0.0,-134.959883706,1
114.309780403,0.0,0.0,0.0,-569.072855712,1
4.35612116668,-0.688131975554,0.678301518761,0.221185277857,-87.6016581023,1
111.753861637,1.95380328773,0.718852153034,-0.774148472499,-230.905142011,1
10.1634635175,0.0,0.89580037532,0.0,-28.2625632817,1
80.6711860627,-0.749572330514,0.221185277857,-0.368642129761,-2777.75776958,1
13.7515802472,-3.61269287166,0.496438068078,0.0,-42.275879441,1
5.32442116085,0.0,0.163431344194,-0.712708117538,-86.9381022687,1
26.5520637996,0.0,0.240846191444,0.0,-100.762182135,1
80.6711860627,-0.749572330514,0.221185277857,-0.368642129761,-2776.52896248,1
26.5520637996,0.0,0.240846191444,0.0,-100.762182135,1
14.2934841779,-2.05210785567,0.0,2.03981978468,-57.7539336626,1
13.0843379923,0.0,0.43254009892,0.0,-44.2370555713,1
74.5750740436,-1.59744922897,2.1614716875,0.0,-160.113565026,1
11.1993479021,0.0,1.43770430607,-1.43770430607,-72.499618853,1
10.9216374977,0.0,0.43254009892,0.0,-49.1154197552,1
13.5168780912,-2.65422333428,0.0552963194642,-0.995333750355,-112.681610997,1
6.14403549602,5.93513828916,0.0,0.0,-20.8897206865,1
37.6998018036,-2.50676648238,0.0,0.0,-325.240663017,1
5.47679324115,0.0,0.378472586555,0.0,-27.5744313061,1
13.6729365928,-3.61269287166,0.535759895253,0.0,-36.1711657722,1
95.2472958735,-1.20423095722,1.29147626126,-0.60211547861,-296.081070553,1
73.7738918149,1.19194288623,0.0983045679363,-1.19194288623,-229.160235931,1
147.764053679,1.01990989234,0.0835588827459,-0.503810910674,-349.706212362,1
36.6098499066,-1.49914466103,0.0626691620594,2.64193526329,-280.340051612,1
13.9211556269,-3.61269287166,0.411650378233,0.0,-34.8182491559,1
13.8720033429,-3.61269287166,0.436226520217,0.0,-34.8428252979,1
4.39175657256,-0.688131975554,0.678301518761,0.0,-85.1440439038,1
43.1397308318,-0.319489845793,2.18727663658,0.319489845793,-416.885096476,1
158.12535514,-0.368642129761,0.307201774801,1.11821446028,-952.030588179,1
14.5122118416,-2.0029555717,1.02236750654,-0.516098981666,-544.558154083,1
9.62155958677,-1.21651902821,1.63431344194,-3.04744160603,-117.338789903,1
